"id","專案區位","專案代碼","專案名稱","系統樹木","專案樹木","樹種編號","樹種名稱","X坐標","Y坐標","狀況","註記","樹木備註","樹高（公尺）","胸徑（公分）","調查備註","調查時間","碳儲存量","推估年碳吸存量"
"1566","基隆港","54","基隆港植栽第1區","1651","17","0028","小葉欖仁","121.74768939","25.145843055","正常","無","無","11.12","33",,"2024-05-27 00:00:00","751.27","28.5"
"1567","基隆港","54","基隆港植栽第1區","1652","18","0028","小葉欖仁","121.74775779","25.145838199","正常","無","無","7.72","26.7",,"2024-05-27 00:00:00","341.43","15.63"
"1568","基隆港","54","基隆港植栽第1區","1653","19","0028","小葉欖仁","121.74772962","25.145789638","正常","無","無","9.81","24.5",,"2024-05-27 00:00:00","365.31","18.05"
"1569","基隆港","54","基隆港植栽第1區","1654","20","0028","小葉欖仁","121.74778863","25.145800564","正常","無","無","10.95","31.4",,"2024-05-27 00:00:00","669.79","26.55"
"1570","基隆港","54","基隆港植栽第1區","1655","21","0028","小葉欖仁","121.74775779","25.145755646","正常","無","無","10.53","28.8",,"2024-05-27 00:00:00","541.85","23.18"
"1571","基隆港","54","基隆港植栽第1區","1656","22","0028","小葉欖仁","121.7478235","25.145758074","正常","無","無","10.26","36.8",,"2024-05-27 00:00:00","862","29.69"
"1572","基隆港","54","基隆港植栽第1區","1657","23","0028","小葉欖仁","121.74779132","25.145717405","正常","無","無","11.33","35",,"2024-05-27 00:00:00","861.05","31.01"
"1573","基隆港","54","基隆港植栽第1區","1658","24","0028","小葉欖仁","121.74785703","25.145731366","正常","無","無","11.58","30.8",,"2024-05-27 00:00:00","681.51","27.48"
"1574","基隆港","54","基隆港植栽第1區","1659","25","0028","小葉欖仁","121.74783557","25.14567188","正常","無","無","10.81","34.5",,"2024-05-27 00:00:00","798.23","29.11"
"1575","基隆港","54","基隆港植栽第1區","1660","26","0028","小葉欖仁","121.7479033","25.145708907","正常","無","無","9.84","23.6",,"2024-05-27 00:00:00","340","17.36"
"1576","基隆港","54","基隆港植栽第1區","1661","27","0028","小葉欖仁","121.7479261","25.145685234","正常","無",,"9.67","30.7",,"2024-05-27 00:00:00","565.42","22.86"
"1577","基隆港","54","基隆港植栽第1區","1662","28","0016","大葉桃花心木","121.74792811","25.145596611","正常","無",,"9.11","20.2",,"2024-05-27 00:00:00","197.61","11.58"
"1578","基隆港","54","基隆港植栽第1區","1663","29","0016","大葉桃花心木","121.74801863","25.145630603","正常","無",,"9.07","16.6",,"2024-05-27 00:00:00","132.87","9.27"
"1579","基隆港","54","基隆港植栽第1區","1664","30","0297","臺灣欒樹","121.74803204","25.145571117","正常","無",,"10.27","39.7",,"2024-05-27 00:00:00","1036.29","33.37"
"1580","基隆港","54","基隆港植栽第1區","1665","31","0016","大葉桃花心木","121.74807831","25.145543195","正常","無",,"11.3","25.5",,"2024-05-27 00:00:00","390.61","18.62"
"1581","基隆港","54","基隆港植栽第1區","1666","32","0028","小葉欖仁","121.74813397","25.145531054","正常","無","無","8.25","45.2",,"2024-05-27 00:00:00","1045.67","30.03"
"1582","澎湖港","55","澎湖港植栽第1區","1667","1","0024","小葉南洋杉","119.67030644","23.562259985","正常","無","無","2.98","5.2","向上10公分","2024-05-30 00:00:00","4.35","0.87"
"1583","澎湖港","55","澎湖港植栽第1區","1668","2","0024","小葉南洋杉","119.67037215","23.562255067","正常","無",,"2.22","4.5","向下10公分","2024-05-30 00:00:00","2.43","0.55"
"1584","澎湖港","55","澎湖港植栽第1區","1669","3","0054","木賊葉木麻黃","119.67046201","23.562204667","正常","無",,"3.56","10.1",,"2024-05-30 00:00:00","25.51","2.78"
"1585","澎湖港","55","澎湖港植栽第1區","1669","3","0054","木賊葉木麻黃","119.67046201","23.562204667","正常","無",,"3.56","10.1",,"2024-05-30 00:00:00","25.51","2.78"
"1586","澎湖港","55","澎湖港植栽第1區","1670","4","0024","小葉南洋杉","119.67047441","23.562261829","正常","無",,"1.72","2.1","向上10公分","2024-05-30 00:00:00","0.41","0.19"
"1587","澎湖港","55","澎湖港植栽第1區","1671","5","0024","小葉南洋杉","119.67051163","23.562264287","正常","無",,"2.71","5","向上10公分","2024-05-30 00:00:00","3.66","0.75"
"1588","澎湖港","55","澎湖港植栽第1區","1672","6","0024","小葉南洋杉","119.67053174","23.56226859","正常","無","無","1.84","4.7",,"2024-05-30 00:00:00","2.19","0.48"
"1589","澎湖港","55","澎湖港植栽第1區","1673","7","0024","小葉南洋杉","119.67054951","23.562269819","正常","無","無","2.47","2.8","向上5公分","2024-05-30 00:00:00","1.05","0.37"
"1590","澎湖港","55","澎湖港植栽第1區","1674","8","0024","小葉南洋杉","119.67056896","23.562271356","正常","無","無","2.61","3.8","向下5公分","2024-05-30 00:00:00","2.03","0.55"
"1591","澎湖港","55","澎湖港植栽第1區","1675","9","0024","小葉南洋杉","119.67058053","23.562272739","正常","無","無","2.22","6.4","向上15公分","2024-05-30 00:00:00","4.91","0.81"
"1592","澎湖港","55","澎湖港植栽第1區","1676","10","0024","小葉南洋杉","119.67058874","23.562273046","正常","無","無","2.16","6.2","向上10公分","2024-05-30 00:00:00","4.48","0.76"
"1593","澎湖港","55","澎湖港植栽第1區","1677","11","0024","小葉南洋杉","119.67060919","23.562275351","正常","無","無","3.14","3.2",,"2024-05-30 00:00:00","1.74","0.54"
"1594","澎湖港","55","澎湖港植栽第1區","1678","12","0024","小葉南洋杉","119.67063115","23.562278117","正常","無",,"3.21","4.8","向上10公分","2024-05-30 00:00:00","3.99","0.86"
"1595","澎湖港","55","澎湖港植栽第1區","1679","13","0024","小葉南洋杉","119.67064339","23.562276887","正常","無","無","1.89","3","向上10公分","2024-05-30 00:00:00","0.92","0.3"
"1596","澎湖港","55","澎湖港植栽第1區","1680","14","0024","小葉南洋杉","119.67066653","23.562278731","正常","無","無","1.73","3.3","向上10公分","2024-05-30 00:00:00","1.02","0.31"
"1597","澎湖港","55","澎湖港植栽第1區","1681","15","0024","小葉南洋杉","119.67068849","23.562281497","正常","無",,"2.14","7.5",,"2024-05-30 00:00:00","6.5","0.93"
"1598","澎湖港","55","澎湖港植栽第1區","1682","16","0024","小葉南洋杉","119.67069972","23.562281805","正常","無","無","2.19","4.1","向下10公分","2024-05-30 00:00:00","1.99","0.49"
"1599","澎湖港","55","澎湖港植栽第1區","1683","17","0024","小葉南洋杉","119.67073358","23.5622858","正常","無","無","2.1","7","往上10公分","2024-05-30 00:00:00","5.56","0.84"
"1600","澎湖港","55","澎湖港植栽第1區","1685","19","0024","小葉南洋杉","119.67079326","23.562295634","正常","無","無","1.58","4.5",,"2024-05-30 00:00:00","1.73","0.39"
"1601","澎湖港","55","澎湖港植栽第1區","1686","20","0024","小葉南洋杉","119.67081304","23.562292561","正常","無","無","2.47","5.2","向上10公分","2024-05-30 00:00:00","3.61","0.71"
"1602","澎湖港","55","澎湖港植栽第1區","1687","21","0024","小葉南洋杉","119.67082343","23.562287951","正常","無",,"2.47","7.4","向下10公分","2024-05-30 00:00:00","7.3","1.06"
"1603","澎湖港","55","澎湖港植栽第1區","1688","22","0024","小葉南洋杉","119.67086032","23.562293176","正常","無","無","2.32","0",,"2024-05-30 00:00:00","0","0"
"1604","澎湖港","55","澎湖港植栽第1區","1689","23","0024","小葉南洋杉","119.67088496","23.562296249","正常","無",,"2.07","0",,"2024-05-30 00:00:00","0","0"
"1605","澎湖港","55","澎湖港植栽第1區","1688","22","0024","小葉南洋杉","119.67086032","23.562293176","正常","無","無","2.32","5.8","向上10公分","2024-05-30 00:00:00","4.21","0.76"
"1606","澎湖港","55","澎湖港植栽第1區","1690","24","0024","小葉南洋杉","119.67089384","23.562297171","正常","無","無","1.67","0",,"2024-05-30 00:00:00","0","0"
"1607","澎湖港","55","澎湖港植栽第1區","1689","23","0024","小葉南洋杉","119.67088496","23.562296249","正常","無",,"2.07","4.3",,"2024-05-30 00:00:00","2.07","0.49"
"1608","澎湖港","55","澎湖港植栽第1區","1691","25","0024","小葉南洋杉","119.67091564","23.562300859","正常","無",,"4.1","0",,"2024-05-30 00:00:00","0","0"
"1609","澎湖港","55","澎湖港植栽第1區","1692","26","0024","小葉南洋杉","119.67094112","23.562301781","正常","無","無","3.87","0",,"2024-05-30 00:00:00","0","0"
"1610","澎湖港","55","澎湖港植栽第1區","1693","27","0024","小葉南洋杉","119.67096123","23.562303932","正常","無","無","3.68","0",,"2024-05-30 00:00:00","0","0"
"1611","澎湖港","55","澎湖港植栽第1區","1690","24","0024","小葉南洋杉","119.67089384","23.562297171","正常","無","無","1.67","2.7",,"2024-05-30 00:00:00","0.66","0.24"
"1612","澎湖港","55","澎湖港植栽第1區","1694","28","0024","小葉南洋杉","119.6710018","23.562309771","正常","無","無","3.8","0",,"2024-05-30 00:00:00","0","0"
"1613","澎湖港","55","澎湖港植栽第1區","1695","29","0024","小葉南洋杉","119.67101655","23.562312844","正常","無","無","3.67","0",,"2024-05-30 00:00:00","0","0"
"1614","澎湖港","55","澎湖港植栽第1區","1696","30","0024","小葉南洋杉","119.67103265","23.562311922","正常","無","無","4.15","0",,"2024-05-30 00:00:00","0","0"
"1615","澎湖港","55","澎湖港植栽第1區","1691","25","0024","小葉南洋杉","119.67091564","23.562300859","正常","無",,"4.1","8",,"2024-05-30 00:00:00","14.17","1.9"
"1616","澎湖港","55","澎湖港植栽第1區","1691","25","0024","小葉南洋杉","119.67091564","23.562300859","正常","無",,"4.1","8",,"2024-05-30 00:00:00","14.17","1.9"
"1617","澎湖港","55","澎湖港植栽第1區","1692","26","0024","小葉南洋杉","119.67094112","23.562301781","正常","無","無","3.87","5.8",,"2024-05-30 00:00:00","7.03","1.26"
"1618","澎湖港","55","澎湖港植栽第1區","1697","31","0024","小葉南洋杉","119.67107355","23.562315917","正常","無","無","4.89","0",,"2024-05-30 00:00:00","0","0"
"1619","澎湖港","55","澎湖港植栽第1區","1693","27","0024","小葉南洋杉","119.67096123","23.562303932","正常","無","無","3.68","3.8","向上10公分","2024-05-30 00:00:00","2.87","0.76"
"1620","澎湖港","55","澎湖港植栽第1區","1694","28","0024","小葉南洋杉","119.6710018","23.562309771","正常","無","無","3.8","3.2",,"2024-05-30 00:00:00","2.1","0.66"
"1621","澎湖港","55","澎湖港植栽第1區","1695","29","0024","小葉南洋杉","119.67101655","23.562312844","正常","無","無","3.67","6.5",,"2024-05-30 00:00:00","8.37","1.36"
"1622","澎湖港","55","澎湖港植栽第1區","1696","30","0024","小葉南洋杉","119.67103265","23.562311922","正常","無","無","4.15","6.1",,"2024-05-30 00:00:00","8.34","1.43"
"1623","澎湖港","55","澎湖港植栽第1區","1697","31","0024","小葉南洋杉","119.67107355","23.562315917","正常","無","無","4.89","8.8",,"2024-05-30 00:00:00","20.45","2.52"
"1624","臺北港","53","臺北港植栽第1區","1608","8","0118","肯氏南洋杉","121.39145591","25.150842378","正常","無",,"12","31.1",,"2024-05-30 00:00:00","587.5","23.49"
"1625","臺北港","53","臺北港植栽第1區","1610","10","0118","肯氏南洋杉","121.39145563","25.150835361","正常","無","無","10.51","27.6",,"2024-05-30 00:00:00","405.25","18.01"
"1626","臺北港","53","臺北港植栽第1區","1609","9","0118","肯氏南洋杉","121.39146059","25.150832263","正常","無","無","8.74","25.8",,"2024-05-30 00:00:00","294.48","13.89"
"1627","臺北港","53","臺北港植栽第1區","1611","11","0118","肯氏南洋杉","121.39145046","25.150825237","正常","無",,"8.76","21.9",,"2024-05-30 00:00:00","212.67","11.6"
"1628","臺北港","53","臺北港植栽第1區","1612","12","0118","肯氏南洋杉","121.39144476","25.150818257","正常","無","無","9.21","26.4",,"2024-05-30 00:00:00","324.92","15.02"
"1629","臺北港","53","臺北港植栽第1區","1613","13","0118","肯氏南洋杉","121.39143839","25.150813097","正常","無","無","9.2","23.9",,"2024-05-30 00:00:00","266","13.43"
"1630","臺北港","53","臺北港植栽第1區","1614","14","0118","肯氏南洋杉","121.39143789","25.150808545","正常","無","無","10","28.1",,"2024-05-30 00:00:00","399.69","17.48"
"1631","臺北港","53","臺北港植栽第1區","1615","15","0118","肯氏南洋杉","121.39143487","25.150803993","正常","無",,"10.17","21.6",,"2024-05-30 00:00:00","240.18","13.27"
"1632","臺北港","53","臺北港植栽第1區","1616","16","0118","肯氏南洋杉","121.39143219","25.15080111","正常","無","無","8.03","23.9",,"2024-05-30 00:00:00","232.18","11.72"
"1633","臺北港","53","臺北港植栽第1區","1617","17","0118","肯氏南洋杉","121.3914295","25.150796861","正常","無","無","10.09","20",,"2024-05-30 00:00:00","204.29","12.09"
"1634","臺北港","53","臺北港植栽第1區","1619","19","0118","肯氏南洋杉","121.39142716","25.150793371","正常","無","無","10.54","22.1",,"2024-05-30 00:00:00","260.57","14.11"
"1635","臺北港","53","臺北港植栽第1區","1623","23","0118","肯氏南洋杉","121.39142414","25.150789273","正常","無","無","9.7","24.9",,"2024-05-30 00:00:00","304.42","14.82"
"1636","臺北港","53","臺北港植栽第1區","1624","24","0118","肯氏南洋杉","121.39142045","25.150786087","正常","無","無","12","26.8",,"2024-05-30 00:00:00","436.27","19.9"
"1637","臺北港","53","臺北港植栽第1區","1625","25","0118","肯氏南洋杉","121.39141576","25.150783204","正常","無","無","11.08","22.3",,"2024-05-30 00:00:00","278.9","14.98"
"1638","臺北港","53","臺北港植栽第1區","1626","26","0118","肯氏南洋杉","121.39141308","25.150780472","正常","無","無","10.54","27.5",,"2024-05-30 00:00:00","403.47","17.99"
"1639","臺北港","53","臺北港植栽第1區","1627","27","0118","肯氏南洋杉","121.39141039","25.150777817","正常","無",,"10.33","24.8",,"2024-05-30 00:00:00","321.6","15.71"
"1640","臺北港","53","臺北港植栽第1區","1628","28","0118","肯氏南洋杉","121.39140738","25.15077592","正常","無","無","9.88","22.5",,"2024-05-30 00:00:00","253.18","13.49"
"1641","臺北港","53","臺北港植栽第1區","1629","29","0118","肯氏南洋杉","121.39140386","25.150772885","正常","無","無","9.55","25.2",,"2024-05-30 00:00:00","306.98","14.79"
"1642","臺北港","53","臺北港植栽第1區","1630","30","0118","肯氏南洋杉","121.39140084","25.150770154","正常","無",,"10.13","26.6",,"2024-05-30 00:00:00","362.81","16.66"
"1643","臺北港","53","臺北港植栽第1區","1631","31","0118","肯氏南洋杉","121.39139749","25.150767877","正常","無",,"11.42","29.4",,"2024-05-30 00:00:00","499.65","20.99"
"1644","臺北港","53","臺北港植栽第1區","1632","32","0118","肯氏南洋杉","121.39139564","25.150765601","正常","無","無","7.29","23.8",,"2024-05-30 00:00:00","209.02","10.59"
"1645","臺北港","53","臺北港植栽第1區","1633","33","0118","肯氏南洋杉","121.39139296","25.150762566","正常","無","無","10.97","25.2",,"2024-05-30 00:00:00","352.63","16.98"
"1646","臺北港","53","臺北港植栽第1區","1634","34","0118","肯氏南洋杉","121.39139028","25.150759683","正常","無","無","9.1","21.3",,"2024-05-30 00:00:00","208.98","11.69"
"1647","花蓮港","52","花蓮港植栽第1區","1591","22","0161","茄苳","121.62089131","23.981414141","正常","無","無","14.02","43.3",,"2024-06-27 00:00:00","1534.17","45.77"
"1648","高雄港","57","教育訓練2","1708","6","0004","人心果","120.28068684","22.620007592","正常","無","無","6","18.6",,"2024-08-23 00:00:00","116.75","7.36"
"1649","高雄港","60","駁二教學大樓","1722","2","0001","月橘","120.53281","24.279087","正常","無","這是範本","6.5","100","無","2023-01-01 00:00:00","5191.9","74.05"
"1650","高雄港","60","駁二教學大樓","1723","2","0002","九丁榕","120.532633","24.278963","正常","珍稀/老樹","這是範本","6.5","100","無","2023-01-01 00:00:00","3655.75","52.14"
"1651","臺中港","61","台中港植栽第一區","1788","1","0373","欖仁","120.525292","24.256791","正常","無",,"11.1","28.9","無","2025-04-14 00:00:00","484.34","20.66"
"1652","臺中港","61","台中港植栽第一區","1789","2","0124","阿勒勃","120.525313","24.256839","正常","無",,"11.7","26.7","無","2025-04-14 00:00:00","727.15","33.28"
